Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Diameter,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,19.4,9,0.212,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,4,0.13,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.5,16,0.08,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,9,0.055,0.0141,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,14,0.098,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.2,7,0.219,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.5,16,0.259,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,9,0.075,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,1,0.142,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,8,0.02,0.0076,1,1,0
Aluminum Alloy,35.45,2870,0.26,30.6,0,0.07,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.3,16,0.278,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.1,17,0.192,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.8,17,0.212,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,17,0.085,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,12,0.243,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.7,13,0.271,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,13,0.181,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,2,0.243,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,1,0.324,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,2,0.175,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,13,0.181,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,13,0.313,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.9,14,0.066,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,7,0.03,0.0161,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,4,0.313,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.2,13,0.074,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,6,0.11,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,18,0.282,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.5,14,0.011,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.2,13,0.051,0.0092,1,1,0
Aluminum Alloy,35.45,2870,0.26,25.7,12,0.333,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.8,16,0.082,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.5,13,0.079,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.1,18,0.281,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.4,13,0.092,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.9,14,0.146,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.0,1,0.043,0.0074,1,1,0
Aluminum Alloy,35.45,2870,0.26,26.1,3,0.144,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,11,0.206,0.0045,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,2,0.265,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,18,0.314,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,1,0.337,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,8,0.289,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.9,4,0.133,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.2,13,0.155,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,14,0.007,0.0178,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.8,0,0.328,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,14,0.041,0.0197,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,5,0.181,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,14,0.093,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.6,17,0.236,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,5,0.208,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,15,0.153,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.7,9,0.143,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,5,0.219,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.6,17,0.301,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,14,0.301,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,5,0.273,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,11,0.24,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,4,0.174,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,15,0.112,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.7,1,0.191,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.4,4,0.041,0.005,1,1,0
Aluminum Alloy,35.45,2870,0.26,14.6,9,0.163,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,18,0.213,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.2,8,0.161,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,12,0.069,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.0,8,0.226,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,11,0.268,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.0,18,0.098,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,1,0.322,0.0048,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,3,0.215,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.2,9,0.208,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,15,0.316,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,15,0.086,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.5,10,0.04,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.8,14,0.261,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,6,0.269,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,2,0.174,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.3,1,0.31,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,8,0.079,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.4,17,0.108,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.6,12,0.246,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,12,0.173,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.3,1,0.09,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.4,13,0.255,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,16,0.112,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.4,3,0.13,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.4,14,0.078,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.9,4,0.127,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.7,5,0.289,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,2,0.286,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.0,13,0.271,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.3,1,0.245,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,17,0.331,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,13,0.103,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.8,13,0.302,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.9,9,0.329,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.3,9,0.191,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,8,0.111,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,8,0.176,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,15,0.286,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.4,1,0.041,0.0047,1,1,0
Aluminum Alloy,35.45,2870,0.26,12.0,13,0.272,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.9,17,0.248,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,8,0.01,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,1,0.031,0.0087,1,1,0
Aluminum Alloy,35.45,2870,0.26,26.2,18,0.163,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.5,4,0.004,0.0188,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,6,0.231,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,16,0.05,0.0067,1,1,0
Aluminum Alloy,35.45,2870,0.26,26.5,13,0.127,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.8,1,0.221,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.7,11,0.237,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,14,0.308,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.1,9,0.303,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,2,0.011,0.0182,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,17,0.292,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,8,0.017,0.0033,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.5,12,0.19,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.9,2,0.171,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,2,0.235,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,14,0.062,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.1,11,0.089,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,9,0.209,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,6,0.028,0.0085,1,1,0
Aluminum Alloy,35.45,2870,0.26,17.3,9,0.077,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,6,0.009,0.0115,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.3,7,0.32,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.7,3,0.033,0.0151,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,17,0.178,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.7,2,0.058,0.0102,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.2,7,0.169,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.3,2,0.03,0.02,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.4,14,0.095,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,16,0.207,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.5,17,0.206,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,4,0.008,0.0145,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,18,0.204,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,1,0.021,0.0115,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.9,3,0.228,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.5,12,0.172,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.2,1,0.125,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,10,0.108,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.2,18,0.022,0.006,1,1,0
Aluminum Alloy,35.45,2870,0.26,17.2,11,0.153,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,11,0.155,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,1,0.146,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.6,7,0.017,0.0054,1,1,0
Aluminum Alloy,35.45,2870,0.26,11.0,4,0.098,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.4,10,0.336,0.0134,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.0,4,0.101,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,10,0.165,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,11,0.217,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.6,3,0.194,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,9,0.151,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.0,6,0.122,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.6,17,0.262,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,5,0.13,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,14,0.068,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,10,0.226,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,12,0.118,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.4,13,0.122,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.5,6,0.039,0.0095,1,1,0
Aluminum Alloy,35.45,2870,0.26,18.4,18,0.268,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.6,4,0.123,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,17,0.027,0.0069,1,1,0
Aluminum Alloy,35.45,2870,0.26,16.8,3,0.285,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.2,7,0.091,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,10,0.191,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,3,0.228,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.7,10,0.136,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,3,0.12,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,11,0.295,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.7,13,0.072,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,13,0.109,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,11,0.31,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,5,0.189,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.9,0,0.032,0.0164,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,12,0.254,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.4,8,0.199,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.2,18,0.093,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.8,6,0.019,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.9,4,0.114,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,5,0.15,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,2,0.161,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.4,15,0.224,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.4,4,0.023,0.0026,1,1,0
Aluminum Alloy,35.45,2870,0.26,14.8,12,0.289,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.0,13,0.337,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,11,0.014,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,5,0.024,0.0153,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.1,2,0.198,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.6,7,0.294,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,11,0.262,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,7,0.29,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.9,6,0.016,0.0187,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.0,2,0.112,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.8,15,0.09,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,15,0.078,0.0048,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,7,0.209,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.2,12,0.281,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,13,0.217,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,8,0.055,0.0139,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,16,0.156,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,11,0.01,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,11,0.27,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,16,0.326,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,3,0.267,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.3,17,0.024,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.5,5,0.11,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.1,7,0.089,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,7,0.108,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,3,0.086,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,0,0.053,0.0115,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,16,0.084,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.8,14,0.044,0.0068,1,1,0
Aluminum Alloy,35.45,2870,0.26,13.9,0,0.13,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.0,8,0.078,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,14,0.312,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.0,1,0.088,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,6,0.084,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.4,15,0.205,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,6,0.022,0.0099,1,1,0
Aluminum Alloy,35.45,2870,0.26,3.3,18,0.271,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,7,0.225,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.6,2,0.29,0.0045,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,12,0.331,0.0124,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.9,4,0.136,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,12,0.079,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,12,0.248,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,9,0.21,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.9,16,0.329,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.5,5,0.314,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,15,0.075,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,6,0.12,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.0,1,0.32,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.8,10,0.07,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,10,0.232,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.2,2,0.263,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,2,0.238,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.9,6,0.265,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,12,0.264,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.1,9,0.189,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,11,0.109,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.2,12,0.108,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,1,0.049,0.003,1,1,0
Aluminum Alloy,35.45,2870,0.26,22.0,5,0.245,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.2,13,0.068,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.5,17,0.276,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.4,12,0.246,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,17,0.239,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,2,0.237,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.5,6,0.309,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.9,17,0.204,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,5,0.219,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.0,7,0.157,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,10,0.067,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.6,16,0.14,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,4,0.068,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,3,0.013,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,2,0.119,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.0,17,0.303,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,3,0.167,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,3,0.082,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.5,4,0.338,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,6,0.154,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,7,0.315,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.1,6,0.159,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.0,7,0.026,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.8,16,0.317,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,1,0.29,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.0,8,0.276,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,2,0.331,0.0131,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,16,0.315,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.6,0,0.094,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,11,0.132,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.2,13,0.156,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.3,18,0.279,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.6,1,0.036,0.0159,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.7,9,0.241,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.9,16,0.309,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,8,0.101,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,15,0.138,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.8,16,0.076,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,10,0.148,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.3,3,0.239,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.3,12,0.245,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,7,0.161,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.2,7,0.311,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,8,0.302,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,12,0.317,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,11,0.112,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,11,0.077,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.1,16,0.198,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,2,0.019,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.0,1,0.113,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,9,0.323,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,2,0.168,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.5,1,0.059,0.0187,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.9,2,0.088,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.3,13,0.112,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.6,6,0.006,0.0194,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.2,17,0.06,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.8,18,0.295,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.1,10,0.063,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,14,0.297,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.3,13,0.237,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,11,0.208,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.9,3,0.293,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.5,9,0.143,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,13,0.21,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.5,8,0.14,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.5,3,0.292,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.6,18,0.265,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.7,5,0.302,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.2,16,0.145,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,4,0.232,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,2,0.029,0.0141,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,0,0.182,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,13,0.328,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,7,0.156,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.6,12,0.023,0.0192,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.9,2,0.23,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.6,18,0.028,0.0052,1,1,0
Aluminum Alloy,35.45,2870,0.26,27.9,6,0.249,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.9,12,0.278,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.1,11,0.044,0.0116,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.9,8,0.329,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,1,0.275,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,6,0.12,0.0051,0,0,0
