Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Depth,Width,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,21.5,7.5,61.9,0.279,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,77.8,8.7,86.8,0.107,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.5,10.5,79.0,0.181,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.0,8.9,46.5,0.224,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.4,6.1,33.5,0.015,0.0145,0,0,0
Aluminum Alloy,35.45,2870,0.26,99.9,10.1,16.0,0.263,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.3,8.4,25.7,0.353,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,7.7,34.0,0.394,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.5,8.4,36.3,0.007,0.0006,1,1,1
Aluminum Alloy,35.45,2870,0.26,36.2,7.7,81.8,0.232,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.0,6.8,33.7,0.374,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,82.7,10.7,30.0,0.21,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.7,6.6,24.9,0.251,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.1,6.1,17.5,0.122,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.6,9.6,23.2,0.397,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.6,6.3,14.1,0.258,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.1,10.0,39.3,0.522,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.6,6.4,44.3,0.543,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.7,8.6,58.4,0.466,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.0,7.3,93.4,0.191,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,33.3,6.4,82.2,0.024,0.0142,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.0,8.6,19.2,0.153,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.5,11.0,74.6,0.469,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.8,9.6,28.6,0.093,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.3,9.3,31.0,0.259,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.2,10.0,71.2,0.283,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,90.2,6.7,97.5,0.087,0.0098,1,1,0
Aluminum Alloy,35.45,2870,0.26,75.7,8.9,44.5,0.246,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,38.2,8.7,45.2,0.35,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.4,7.1,68.9,0.123,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,61.8,6.7,23.4,0.531,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.4,7.1,32.3,0.203,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.7,9.6,20.3,0.528,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.3,6.4,100.3,0.058,0.0098,1,1,0
Aluminum Alloy,35.45,2870,0.26,39.3,7.3,41.3,0.209,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,8.5,56.9,0.333,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.3,7.9,46.2,0.469,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,98.4,6.1,64.3,0.374,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.8,6.3,30.4,0.307,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.6,11.0,24.8,0.134,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.5,10.3,86.0,0.197,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,44.0,8.5,56.6,0.212,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.4,9.1,99.6,0.311,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,10.4,46.0,0.53,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,50.4,8.3,31.8,0.061,0.0027,1,1,0
Aluminum Alloy,35.45,2870,0.26,48.5,6.5,61.1,0.286,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.9,10.4,80.5,0.405,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.6,10.0,46.6,0.239,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.2,7.9,85.4,0.322,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,86.9,7.7,18.2,0.112,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.6,10.9,91.5,0.398,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,83.6,9.6,90.1,0.383,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,64.0,10.7,13.8,0.474,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,7.2,99.3,0.4,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.5,6.3,92.8,0.127,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,6.6,87.1,0.495,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.5,7.9,81.9,0.036,0.011,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.9,8.1,52.3,0.161,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.8,9.4,100.2,0.54,0.0114,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,7.2,54.9,0.32,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.9,7.4,53.9,0.157,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.9,9.1,10.4,0.351,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.2,10.3,96.8,0.408,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,64.3,6.7,92.8,0.203,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.0,8.1,14.0,0.196,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.9,8.7,34.2,0.323,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.6,8.7,30.2,0.013,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.6,8.7,59.2,0.421,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.8,7.6,38.3,0.436,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.0,9.7,10.6,0.218,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,91.3,10.2,64.6,0.336,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.2,10.1,61.7,0.424,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.8,8.5,99.4,0.402,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,7.8,22.7,0.394,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.3,6.5,27.7,0.493,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,83.9,10.3,21.0,0.027,0.0055,1,1,0
Aluminum Alloy,35.45,2870,0.26,31.2,6.9,78.5,0.007,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,9.4,47.7,0.097,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,82.9,7.6,19.9,0.177,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.2,6.6,75.8,0.544,0.0188,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.4,9.2,85.4,0.402,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,36.1,10.2,34.6,0.251,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,86.4,8.1,28.7,0.166,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.9,9.6,29.3,0.093,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,89.9,9.6,60.6,0.074,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,87.4,6.1,20.8,0.155,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.7,10.3,70.8,0.085,0.01,1,1,0
Aluminum Alloy,35.45,2870,0.26,67.0,7.3,22.4,0.489,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.3,10.6,100.0,0.182,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.6,8.9,47.7,0.484,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.4,6.3,91.3,0.129,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.4,9.9,54.0,0.212,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,7.8,51.5,0.069,0.0041,1,1,0
Aluminum Alloy,35.45,2870,0.26,53.0,8.2,84.9,0.295,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.5,8.4,17.9,0.227,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.3,7.2,22.6,0.412,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,9.5,39.8,0.266,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,90.3,7.9,36.7,0.324,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.5,7.6,44.7,0.061,0.015,0,0,0
Aluminum Alloy,35.45,2870,0.26,47.9,9.7,20.4,0.235,0.0048,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.1,10.5,79.5,0.412,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.2,10.4,29.0,0.481,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.9,7.7,11.4,0.248,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,9.6,74.8,0.161,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,96.0,7.3,27.1,0.067,0.0057,1,1,0
Aluminum Alloy,35.45,2870,0.26,56.7,10.0,58.2,0.132,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.0,6.1,53.9,0.244,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.1,8.1,73.5,0.25,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.0,6.4,48.6,0.23,0.0045,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.6,9.3,91.1,0.546,0.0182,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.8,7.6,71.1,0.125,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,98.1,6.7,66.8,0.424,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.9,6.2,26.6,0.353,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.8,8.2,30.6,0.293,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,9.9,32.5,0.023,0.0026,1,1,0
Aluminum Alloy,35.45,2870,0.26,23.3,10.5,81.8,0.457,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.2,10.8,58.8,0.46,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,82.3,10.6,75.1,0.308,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,51.9,8.6,12.6,0.356,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.7,8.9,52.5,0.528,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,98.3,9.7,80.5,0.182,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.3,7.1,93.6,0.513,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.4,9.9,67.3,0.281,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.8,10.1,15.9,0.164,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.5,9.8,72.3,0.026,0.0177,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.3,7.9,72.2,0.393,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.4,9.6,98.7,0.176,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,87.2,8.0,36.8,0.098,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.6,8.4,48.0,0.062,0.0038,1,1,0
Aluminum Alloy,35.45,2870,0.26,25.7,10.5,63.1,0.301,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,10.6,49.3,0.539,0.0048,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.2,6.4,51.2,0.39,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.3,8.9,41.7,0.078,0.0025,1,1,0
Aluminum Alloy,35.45,2870,0.26,71.4,10.2,69.3,0.426,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,86.3,8.7,48.9,0.522,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.9,8.9,79.0,0.516,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.3,7.3,53.4,0.148,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,67.5,8.6,19.7,0.064,0.0094,1,1,0
Aluminum Alloy,35.45,2870,0.26,92.2,9.7,98.1,0.373,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,47.0,10.0,22.7,0.544,0.0195,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.5,6.5,59.6,0.461,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.9,8.7,89.1,0.363,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,56.5,7.4,16.2,0.115,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,6.2,72.4,0.444,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.7,8.6,37.4,0.457,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.5,9.0,88.2,0.037,0.0181,0,0,0
Aluminum Alloy,35.45,2870,0.26,38.4,8.4,87.6,0.454,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,8.1,97.8,0.058,0.0118,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.7,10.2,60.9,0.446,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.2,7.2,59.7,0.213,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,7.0,56.1,0.457,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,67.9,8.2,85.3,0.524,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.7,7.7,14.0,0.431,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,81.4,8.8,16.6,0.403,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,99.4,6.6,29.8,0.12,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,10.0,60.4,0.459,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,98.2,8.7,15.9,0.328,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.2,8.1,27.7,0.084,0.0026,1,1,0
Aluminum Alloy,35.45,2870,0.26,28.8,8.4,52.8,0.333,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.9,8.0,52.1,0.35,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.7,8.1,45.2,0.428,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,52.5,8.5,68.9,0.5,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.4,6.4,39.2,0.407,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,7.2,58.7,0.049,0.0177,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,8.0,69.3,0.114,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.9,10.9,97.8,0.229,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.3,6.1,36.9,0.366,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.7,10.2,29.2,0.111,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,95.2,8.6,48.2,0.492,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.0,6.3,62.8,0.093,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.8,9.7,59.7,0.179,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.4,9.3,88.8,0.122,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.2,7.7,61.0,0.532,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.3,7.3,29.0,0.089,0.0014,1,1,0
Aluminum Alloy,35.45,2870,0.26,83.5,11.0,90.3,0.435,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.1,10.8,77.5,0.454,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.4,10.3,30.8,0.29,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,7.4,23.1,0.156,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,90.0,8.8,27.9,0.097,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.7,6.4,82.0,0.48,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.6,10.8,69.9,0.453,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.2,7.3,54.5,0.095,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.9,10.7,83.4,0.053,0.012,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.8,9.7,23.0,0.436,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.9,6.0,34.5,0.3,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,95.3,6.8,87.8,0.265,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.3,9.4,21.7,0.369,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.5,10.3,49.8,0.053,0.0144,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.5,10.7,75.2,0.209,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,47.0,7.5,36.2,0.211,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,90.5,6.8,17.6,0.008,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,81.1,10.2,64.2,0.541,0.019,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.4,7.4,85.6,0.231,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.5,9.8,33.1,0.38,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.5,9.3,55.4,0.324,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.7,10.9,37.2,0.52,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.9,8.4,76.2,0.308,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,100.7,7.4,96.8,0.38,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.9,8.2,70.4,0.299,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,47.8,8.2,12.6,0.175,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.8,10.3,79.9,0.201,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,88.6,8.8,25.5,0.546,0.0157,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.4,8.1,56.7,0.106,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,32.0,9.1,40.4,0.472,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.4,10.7,25.4,0.37,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.7,7.1,26.4,0.027,0.0091,1,1,0
Aluminum Alloy,35.45,2870,0.26,18.3,8.9,44.4,0.237,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.3,8.1,92.6,0.099,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.7,6.4,22.2,0.33,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.9,9.7,13.6,0.29,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.7,6.6,79.9,0.53,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.7,9.3,22.2,0.444,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.2,6.3,75.3,0.29,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.5,8.0,74.2,0.026,0.0163,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.9,6.7,19.6,0.245,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.7,7.2,99.6,0.191,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.9,9.9,19.8,0.04,0.0018,1,1,0
Aluminum Alloy,35.45,2870,0.26,28.5,7.8,79.9,0.405,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,98.6,6.8,21.4,0.031,0.0067,1,1,0
Aluminum Alloy,35.45,2870,0.26,29.3,6.1,53.1,0.539,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,96.3,7.3,89.9,0.545,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.7,8.0,47.9,0.356,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.6,6.7,14.2,0.378,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.5,6.3,35.3,0.101,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.6,6.6,21.3,0.43,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,100.6,6.2,15.3,0.483,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,72.7,6.9,61.7,0.509,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.7,9.6,66.5,0.175,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,100.6,6.4,90.5,0.439,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,91.8,7.4,37.1,0.267,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.6,7.5,24.3,0.476,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.4,7.4,80.1,0.426,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.1,9.3,30.9,0.51,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.5,6.0,19.6,0.27,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.2,9.0,97.4,0.437,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.4,6.4,12.4,0.527,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.6,7.3,96.7,0.257,0.0134,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.5,10.0,99.6,0.005,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.1,10.3,69.9,0.174,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,72.8,6.4,50.2,0.233,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.2,6.3,63.7,0.18,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.6,6.1,35.6,0.231,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.8,7.3,55.6,0.022,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.6,6.9,19.5,0.397,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.0,6.2,37.3,0.185,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.4,10.9,21.7,0.32,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,48.7,7.2,94.2,0.469,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,46.6,11.0,42.7,0.441,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,46.5,6.6,91.5,0.16,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.4,8.5,35.7,0.143,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.6,6.8,33.7,0.075,0.0064,1,1,0
Aluminum Alloy,35.45,2870,0.26,65.7,6.9,40.5,0.199,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.7,11.0,100.5,0.508,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.1,6.4,66.1,0.112,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.1,8.1,11.5,0.487,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.2,10.0,47.5,0.255,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,36.7,9.5,39.4,0.353,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,95.3,7.1,80.1,0.016,0.0158,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.6,10.2,84.3,0.32,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.2,10.4,67.2,0.547,0.0104,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.6,10.7,40.0,0.086,0.0036,1,1,0
Aluminum Alloy,35.45,2870,0.26,45.9,9.2,64.3,0.064,0.0087,1,1,0
Aluminum Alloy,35.45,2870,0.26,87.9,8.7,49.8,0.011,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.3,9.4,27.5,0.321,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,69.4,10.6,12.9,0.156,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.6,7.7,27.3,0.056,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.0,9.5,79.8,0.238,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,98.9,7.5,17.3,0.298,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.9,10.3,94.3,0.252,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.8,8.3,54.6,0.211,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.7,9.8,33.7,0.447,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,93.7,10.7,56.3,0.013,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.7,6.5,21.6,0.499,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.6,6.4,67.4,0.24,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.8,10.8,33.2,0.185,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.7,9.9,81.8,0.335,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.0,8.4,64.9,0.399,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.5,7.8,13.7,0.303,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.8,6.6,56.1,0.103,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.6,6.9,19.4,0.512,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,100.0,8.2,30.0,0.421,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.7,7.8,29.8,0.394,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,89.6,6.3,26.4,0.29,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.1,10.3,47.9,0.411,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.2,6.8,19.0,0.24,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.7,6.7,86.1,0.244,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.7,10.0,69.9,0.003,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,50.6,8.9,61.5,0.204,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.9,10.4,44.4,0.063,0.0027,1,1,0
Aluminum Alloy,35.45,2870,0.26,15.3,9.8,53.0,0.394,0.0154,1,0,0
